SectorName,SectorName_labelled,MajorsubgroupOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
19,Public Administration And Defence; Compulsory Social Security,Skilled Agricultural And Related Trades,Not outsourced,1,0.8644568102230458,515.6537753222835,515.6537753222835,1,0.8644568102230458,100
19,Public Administration And Defence; Compulsory Social Security,"Skilled Metal, Electrical And Electronic Trades",Not outsourced,1,2.539264476154157,541.4472068753837,541.4472068753837,1,2.539264476154157,100
19,Public Administration And Defence; Compulsory Social Security,Teaching And Other Educational Professionals,Not outsourced,4,3.237947612088468,742.0499539594844,724.2775243984141,4,3.237947612088468,100
19,Public Administration And Defence; Compulsory Social Security,"Textiles, Printing And Other Skilled Trades",Not outsourced,2,1.5353378526884038,466.66666666666663,471.29145658993923,2,1.5353378526884038,100
19,Public Administration And Defence; Compulsory Social Security,Transport And Mobile Machine Drivers And Operatives,Not outsourced,10,12.488240428519676,787.938072437078,726.021525735113,12,15.76951415484992,79.19229664205547
19,Public Administration And Defence; Compulsory Social Security,Transport And Mobile Machine Drivers And Operatives,Outsourced,2,3.281273726330245,580.110497237569,620.8595659203879,12,15.76951415484992,20.80770335794453
20,Real Estate Activities,Administrative Occupations,Not outsourced,11,7.806599953547625,369.75567274959536,291.2431886774044,14,11.262128238541528,69.31727101838257
20,Real Estate Activities,Administrative Occupations,Outsourced,3,3.455528284993904,580.2967055453244,631.7112517760169,14,11.262128238541528,30.682728981617448
20,Real Estate Activities,Business And Public Service Associate Professionals,Not outsourced,17,19.173692963878025,605.1367674141479,696.9471673922445,23,24.35636785048719,78.72147884108469
20,Real Estate Activities,Business And Public Service Associate Professionals,Outsourced,6,5.182674886609164,603.4796398608553,642.9152806059096,23,24.35636785048719,21.278521158915318
20,Real Estate Activities,"Business, Media And Public Service Professionals",Not outsourced,9,6.984182901152507,685.6298751790464,701.2701542700887,10,8.672542293764424,80.53212846450053
20,Real Estate Activities,"Business, Media And Public Service Professionals",Outsourced,1,1.688359392611918,386.7403314917127,386.7403314917127,10,8.672542293764424,19.46787153549948
