SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
19,Public Administration And Defence; Compulsory Social Security,Protective Service Occupations,Not outsourced,64,66.99113852965971,21.16619996175491,21.054293420297594,69,72.50225404861843,92.39869768012579
19,Public Administration And Defence; Compulsory Social Security,Protective Service Occupations,Outsourced,5,5.511115518958713,13.949855490849966,14.2526354420316,69,72.50225404861843,7.6013023198741925
19,Public Administration And Defence; Compulsory Social Security,Public Services Associate Professionals,Not outsourced,6,4.706123969527834,16.716163677489643,16.65535005332227,6,4.706123969527834,100
19,Public Administration And Defence; Compulsory Social Security,Quality And Regulatory Professionals,Not outsourced,8,8.278859047861802,20.31308057597192,21.069917424474546,9,9.063453513974542,91.34331670700348
19,Public Administration And Defence; Compulsory Social Security,Quality And Regulatory Professionals,Outsourced,1,0.7845944661127395,14.896664620421525,14.896664620421523,9,9.063453513974542,8.656683292996513
19,Public Administration And Defence; Compulsory Social Security,Regulatory Associate Professionals,Not outsourced,3,3.5866023086278127,18.78800070789021,16.263328282203663,3,3.5866023086278127,100
19,Public Administration And Defence; Compulsory Social Security,Road Transport Drivers,Not outsourced,3,4.711760061548242,14.420196439533456,13.86042588585903,4,7.130295903681136,66.08084889037656
19,Public Administration And Defence; Compulsory Social Security,Road Transport Drivers,Outsourced,1,2.4185358421328944,14.801173180547028,14.801173180547028,4,7.130295903681136,33.919151109623435
19,Public Administration And Defence; Compulsory Social Security,Sales Assistants And Retail Cashiers,Not outsourced,2,4.258327813656043,12.351135666052791,13.775069249453239,2,4.258327813656043,100
19,Public Administration And Defence; Compulsory Social Security,Sales Related Occupations,Not outsourced,2,1.7268808632991155,15.872903290030361,15.439631531994328,2,1.7268808632991155,100
19,Public Administration And Defence; Compulsory Social Security,"Sales, Marketing And Related Associate Professionals",Not outsourced,5,3.212995716017195,23.079844595977193,22.804079658903785,5,3.212995716017195,100
19,Public Administration And Defence; Compulsory Social Security,"Science, Engineering And Production Technicians",Not outsourced,2,1.6061621017494048,19.23104043269789,18.537807410857585,2,1.6061621017494048,100
19,Public Administration And Defence; Compulsory Social Security,Secretarial And Related Occupations,Not outsourced,10,8.67122017512744,13.326253991883332,12.838988280031248,11,9.390275453607298,92.3425539321785
19,Public Administration And Defence; Compulsory Social Security,Secretarial And Related Occupations,Outsourced,1,0.7190552784798583,11.783783783783784,11.783783783783784,11,9.390275453607298,7.6574460678214855
19,Public Administration And Defence; Compulsory Social Security,Senior Officers In Protective Services,Not outsourced,19,19.8504545590558,22.001563274144807,21.16338097315629,19,19.8504545590558,100
19,Public Administration And Defence; Compulsory Social Security,Shopkeepers And Sales Supervisors,Not outsourced,1,0.8063821864076481,14.633417948335074,14.633417948335074,1,0.8063821864076481,100
19,Public Administration And Defence; Compulsory Social Security,"Skilled Metal, Electrical And Electronic Trades Supervisors",Not outsourced,1,2.539264476154157,18.048240229179456,18.048240229179456,1,2.539264476154157,100
19,Public Administration And Defence; Compulsory Social Security,Sports And Fitness Occupations,Not outsourced,2,1.6364646387796298,17.258199636100187,17.185855486273077,2,1.6364646387796298,100
19,Public Administration And Defence; Compulsory Social Security,Teaching And Childcare Support Occupations,Not outsourced,1,1.0060801219251434,20.053202373644364,20.053202373644364,1,1.0060801219251434,100
19,Public Administration And Defence; Compulsory Social Security,Teaching Professionals,Not outsourced,3,2.483351578536375,25.72255385505528,25.543661303894506,3,2.483351578536375,100
19,Public Administration And Defence; Compulsory Social Security,Welfare And Housing Associate Professionals,Not outsourced,23,21.180214815892786,17.96380442353678,17.788358015759613,25,23.331432724025444,90.77974364635803
19,Public Administration And Defence; Compulsory Social Security,Welfare And Housing Associate Professionals,Outsourced,2,2.151217908132657,16.718462246777165,18.01866113337613,25,23.331432724025444,9.220256353641968
19,Public Administration And Defence; Compulsory Social Security,Welfare Professionals,Not outsourced,15,12.639014045034159,21.468599460463036,21.662410365124334,17,14.229622336659057,88.8218516697587
19,Public Administration And Defence; Compulsory Social Security,Welfare Professionals,Outsourced,2,1.5906082916248976,24.357098076094196,24.21338796778975,17,14.229622336659057,11.178148330241301
20,Real Estate Activities,Administrative Occupations: Finance,Not outsourced,2,1.0512170184565122,12.999597973013637,12.940970849437392,4,2.058851590587164,51.05841641342956
20,Real Estate Activities,Administrative Occupations: Finance,Outsourced,2,1.0076345721306514,14.773889912011459,14.966528814097604,4,2.058851590587164,48.94158358657042
20,Real Estate Activities,Administrative Occupations: Office Managers And Supervisors,Not outsourced,2,0.9384921101898869,14.481957438101084,12.81436126685856,2,0.9384921101898869,100
20,Real Estate Activities,Agricultural And Related Trades,Not outsourced,1,0.6581799649640776,14.119091467157764,14.119091467157766,1,0.6581799649640776,100
20,Real Estate Activities,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,1,0.7706144242078602,16.11418047882136,16.11418047882136,1,0.7706144242078602,100
20,Real Estate Activities,Business And Financial Project Management Professionals,Outsourced,1,1.688359392611918,13.812154696132596,13.812154696132595,1,1.688359392611918,100
20,Real Estate Activities,Business Associate Professionals,Not outsourced,1,0.7896232657732609,15.756087579291998,15.756087579291998,2,1.4809481856364513,53.31876384546924
20,Real Estate Activities,Business Associate Professionals,Outsourced,1,0.6913249198631904,21.007734806629834,21.007734806629834,2,1.4809481856364513,46.681236154530765
20,Real Estate Activities,"Business, Research And Administrative Professionals",Not outsourced,2,1.265368470503046,17.77780847145488,17.66313894471095,2,1.265368470503046,100
20,Real Estate Activities,Caring Personal Services,Not outsourced,1,1.1840223894799036,14.851903007980354,14.851903007980354,1,1.1840223894799036,100
20,Real Estate Activities,Cleaning And Housekeeping Managers And Supervisors,Outsourced,1,2.3809559392402506,12,12,1,2.3809559392402506,100
20,Real Estate Activities,Construction And Building Trades,Not outsourced,1,0.6331886360119569,16.382750153468386,16.382750153468386,2,1.3742790827599758,46.0742395016534
20,Real Estate Activities,Construction And Building Trades,Outsourced,1,0.741090446748019,17.776304481276856,17.776304481276856,2,1.3742790827599758,53.925760498346605
20,Real Estate Activities,Customer Service Occupations,Not outsourced,2,2.40994980494951,15.678330263965622,15.526660870068971,3,3.1012747248127,77.70836248939725
20,Real Estate Activities,Customer Service Occupations,Outsourced,1,0.6913249198631904,14.896664620421525,14.896664620421525,3,3.1012747248127,22.29163751060276
20,Real Estate Activities,Electrical And Electronic Trades,Not outsourced,1,0.6581799649640776,24.171270718232044,24.171270718232044,1,0.6581799649640776,100
20,Real Estate Activities,Elementary Cleaning Occupations,Not outsourced,1,2.612971231934737,13.693472478002866,13.693472478002866,1,2.612971231934737,100
20,Real Estate Activities,Elementary Security Occupations,Outsourced,1,0.741090446748019,12.986494782074894,12.986494782074894,1,0.741090446748019,100
20,Real Estate Activities,Engineering Professionals,Not outsourced,1,1.8450932374673183,14.771332105586248,14.771332105586248,1,1.8450932374673183,100
20,Real Estate Activities,Finance Professionals,Not outsourced,3,1.992468348229347,25.004900664937495,26.427866213794335,3,1.992468348229347,100
20,Real Estate Activities,Functional Managers And Directors,Not outsourced,6,4.840635290802944,22.360869617315288,22.444723131887194,6,4.840635290802944,100
20,Real Estate Activities,Housekeeping And Related Services,Not outsourced,2,3.017985593368679,16.51239055280928,15.076227396834359,2,3.017985593368679,100
20,Real Estate Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,2,1.8302494036540617,24.52968192256099,24.08140180946914,3,2.862107388567076,63.947614648043746
20,Real Estate Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Outsourced,1,1.031857984913014,31.67587476979742,31.675874769797424,3,2.862107388567076,36.052385351956254
20,Real Estate Activities,Information Technology Professionals,Not outsourced,1,0.47089862742355,30.89306156985715,30.89306156985715,1,0.47089862742355,100
20,Real Estate Activities,Information Technology Technicians,Not outsourced,1,0.7280602441057761,29.197152954059028,29.197152954059032,2,1.8740346179867315,38.84988234037686
20,Real Estate Activities,Information Technology Technicians,Outsourced,1,1.1459743738809554,16.027076800557463,16.027076800557463,2,1.8740346179867315,61.150117659623135
20,Real Estate Activities,Legal Associate Professionals,Not outsourced,1,2.4203642077983667,12.032228360957642,12.032228360957642,2,3.6043865972782703,67.15051625222506
20,Real Estate Activities,Legal Associate Professionals,Outsourced,1,1.1840223894799036,11.688152240638429,11.688152240638429,2,3.6043865972782703,32.84948374777494
20,Real Estate Activities,Legal Professionals,Not outsourced,1,1.1840223894799036,21.485573971761816,21.485573971761816,1,1.1840223894799036,100
20,Real Estate Activities,Managers And Directors In Retail And Wholesale,Not outsourced,1,1.9080754926892003,17.188459177409452,17.188459177409452,1,1.9080754926892003,100
20,Real Estate Activities,Managers And Proprietors In Other Services,Not outsourced,15,15.81272319716679,19.89657769213357,18.735920002914288,16,16.298701944717493,97.01829784237381
20,Real Estate Activities,Managers And Proprietors In Other Services,Outsourced,1,0.48597874755070214,18.29281767955801,18.29281767955801,16,16.298701944717493,2.981702157626183
20,Real Estate Activities,Other Administrative Occupations,Not outsourced,7,5.8168908249012254,12.316175230539871,12.743323334530386,8,8.264784537764479,70.38163908958505
20,Real Estate Activities,Other Administrative Occupations,Outsourced,1,2.447893712863253,19.046040515653775,19.046040515653775,8,8.264784537764479,29.61836091041495
20,Real Estate Activities,Protective Service Occupations,Not outsourced,1,1.031857984913014,14.968283200327399,14.968283200327399,1,1.031857984913014,100
20,Real Estate Activities,Quality And Regulatory Professionals,Not outsourced,1,0.9880735305645285,19.981583793738487,19.981583793738487,1,0.9880735305645285,100
20,Real Estate Activities,Sales Assistants And Retail Cashiers,Not outsourced,2,6.791842642988592,11.637854645421303,12.303898690103672,2,6.791842642988592,100
20,Real Estate Activities,"Sales, Marketing And Related Associate Professionals",Not outsourced,13,14.133456086652336,15.811000404037946,18.888171976260747,16,16.408925679005392,86.13273265498158
20,Real Estate Activities,"Sales, Marketing And Related Associate Professionals",Outsourced,3,2.2754695923530566,11.805937890287467,12.969400540407818,16,16.408925679005392,13.86726734501842
20,Real Estate Activities,Secretarial And Related Occupations,Not outsourced,3,6.432646196025692,15.23012072846327,16.72413447751164,3,6.432646196025692,100
20,Real Estate Activities,Welfare And Housing Associate Professionals,Not outsourced,7,6.4284760680111335,19.82195297112424,19.997104051393226,7,6.4284760680111335,100
20,Real Estate Activities,Welfare Professionals,Not outsourced,1,0.7836357381678216,16.04256189891549,16.04256189891549,1,0.7836357381678216,100
21,Transportation And Storage,Administrative Occupations: Finance,Not outsourced,7,7.2278987605982215,14.666373999101534,15.709650540533579,7,7.2278987605982215,100
21,Transportation And Storage,Administrative Occupations: Office Managers And Supervisors,Not outsourced,6,4.144801773971726,13.468720752482989,13.954059502942325,8,6.130233862972345,67.61245764222853
21,Transportation And Storage,Administrative Occupations: Office Managers And Supervisors,Outsourced,2,1.9854320890006183,26.021601712209446,26.735591084771333,8,6.130233862972345,32.38754235777147
21,Transportation And Storage,Administrative Occupations: Records,Not outsourced,8,8.747552012300703,15.649663692648975,14.664798173808085,9,9.83964632352646,88.90108165153686
21,Transportation And Storage,Administrative Occupations: Records,Outsourced,1,1.0920943112257575,12.5,12.5,9,9.83964632352646,11.098918348463144
21,Transportation And Storage,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,1,0.8644568102230458,21.75414364640884,21.75414364640884,1,0.8644568102230458,100
21,Transportation And Storage,Assemblers And Routine Operatives,Not outsourced,1,1.101097966315758,10,10,1,1.101097966315758,100
21,Transportation And Storage,Business And Financial Project Management Professionals,Not outsourced,2,1.646862480344577,22.836036530860607,23.022285054946714,3,3.525289749311834,46.71566303638044
21,Transportation And Storage,Business And Financial Project Management Professionals,Outsourced,1,1.8784272689672568,19.832837512395525,19.832837512395525,3,3.525289749311834,53.28433696361956
21,Transportation And Storage,Business Associate Professionals,Not outsourced,3,3.792432141798945,24.397139008253188,23.792440880721347,6,5.6364063796579815,67.28457613499953
21,Transportation And Storage,Business Associate Professionals,Outsourced,3,1.8439742378590367,14.138988643339472,15.101685753481528,6,5.6364063796579815,32.715423865000474
21,Transportation And Storage,"Business, Research And Administrative Professionals",Not outsourced,3,2.308214909314314,22.497783234431484,22.49282965787702,4,3.2962884398788423,70.02466414617388
21,Transportation And Storage,"Business, Research And Administrative Professionals",Outsourced,1,0.9880735305645285,14.49560057294864,14.49560057294864,4,3.2962884398788423,29.97533585382613
21,Transportation And Storage,Caring Personal Services,Not outsourced,1,2.4133347165103927,11.172498465316146,11.172498465316146,2,4.146038693471004,58.20820534817497
21,Transportation And Storage,Caring Personal Services,Outsourced,1,1.7327039769606112,10.42,10.42,2,4.146038693471004,41.79179465182503
21,Transportation And Storage,Chief Executives And Senior Officials,Not outsourced,1,0.8130768576033626,11.458972784939634,11.458972784939634,1,0.8130768576033626,100
21,Transportation And Storage,Community And Civil Enforcement Occupations,Not outsourced,1,2.2851373684953313,10.12891344383057,10.12891344383057,1,2.2851373684953313,100
21,Transportation And Storage,Conservation And Environment Professionals,Not outsourced,1,0.5998441557540919,33.23102107632494,33.23102107632494,1,0.5998441557540919,100
21,Transportation And Storage,Construction And Building Trades,Outsourced,1,0.465060649438557,14.825046040515652,14.825046040515652,1,0.465060649438557,100
21,Transportation And Storage,Construction Operatives,Not outsourced,1,0.7432490734827928,21.137449604300432,21.137449604300432,1,0.7432490734827928,100
21,Transportation And Storage,Customer Service Occupations,Not outsourced,3,3.0287227758102353,18.923787179293118,19.915919076041117,4,5.2136435273293324,58.09224892215994
21,Transportation And Storage,Customer Service Occupations,Outsourced,1,2.184920751519097,20,20,4,5.2136435273293324,41.90775107784007
21,Transportation And Storage,Customer Service Supervisors,Not outsourced,1,5.526407824381372,24.636791487620215,24.636791487620215,1,5.526407824381372,100
21,Transportation And Storage,"Directors In Logistics, Warehousing And Transport",Not outsourced,5,6.777936237058333,16.564559310691905,15.544151103816231,5,6.777936237058333,100
21,Transportation And Storage,Electrical And Electronic Trades,Not outsourced,1,0.9483097567251063,25.782995702885206,25.782995702885206,1,0.9483097567251063,100
21,Transportation And Storage,Elementary Administration Occupations,Not outsourced,26,31.164503655139267,14.83946594189086,14.544358806421968,31,38.43270197035281,81.08850551069693
21,Transportation And Storage,Elementary Administration Occupations,Outsourced,5,7.268198315213545,13.303205296851706,13.969697931925205,31,38.43270197035281,18.911494489303074
21,Transportation And Storage,Elementary Cleaning Occupations,Not outsourced,3,2.422143001919534,12.724314972933756,11.943213121431565,4,3.0803229668836116,78.632761173418
21,Transportation And Storage,Elementary Cleaning Occupations,Outsourced,1,0.6581799649640776,11.569155215564054,11.569155215564054,4,3.0803229668836116,21.367238826581996
21,Transportation And Storage,Elementary Construction Occupations,Not outsourced,2,1.7408970520070643,9.453759975445056,10.161156791119346,2,1.7408970520070643,100
21,Transportation And Storage,Elementary Process Plant Occupations,Not outsourced,1,0.5779883482764481,10.825,10.825,1,0.5779883482764481,100
21,Transportation And Storage,Elementary Security Occupations,Not outsourced,4,3.972884552214608,16.898961995647078,16.312293112893055,4,3.972884552214608,100
21,Transportation And Storage,Elementary Storage Occupations,Not outsourced,25,25.07833253780487,13.481926397092092,13.4839851008987,36,35.599857119169776,70.44503705128837
21,Transportation And Storage,Elementary Storage Occupations,Outsourced,11,10.52152458136491,15.120744740219878,15.858455327788851,36,35.599857119169776,29.554962948711637
21,Transportation And Storage,Engineering Professionals,Not outsourced,1,0.7896232657732609,10.31307550644567,10.31307550644567,1,0.7896232657732609,100
21,Transportation And Storage,Finance Associate Professionals,Not outsourced,1,0.5981020215523755,20.196439533456108,20.196439533456108,1,0.5981020215523755,100
21,Transportation And Storage,Finance Professionals,Not outsourced,2,1.6989020658784324,37.17004297114794,34.90808966358185,3,2.164417271445442,78.49235396018952
21,Transportation And Storage,Finance Professionals,Outsourced,1,0.46551520556700954,32.22836095764273,32.22836095764273,3,2.164417271445442,21.507646039810474
21,Transportation And Storage,Functional Managers And Directors,Not outsourced,21,16.662868522721766,21.123477021616857,21.59859461414342,27,21.740299468208384,76.64507357448535
21,Transportation And Storage,Functional Managers And Directors,Outsourced,6,5.077430945486618,26.578166564354408,27.003385175617083,27,21.740299468208384,23.354926425514638
21,Transportation And Storage,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,2,1.894866305895928,16.09576427255985,13.638052487283753,2,1.894866305895928,100
21,Transportation And Storage,Information Technology Professionals,Not outsourced,5,3.6852814464930566,25.49432974701948,26.001136581814965,5,3.6852814464930566,100
21,Transportation And Storage,Information Technology Technicians,Not outsourced,3,2.056287399889153,22.344996930632288,22.780174389482127,3,2.056287399889153,100
21,Transportation And Storage,Leisure And Travel Services,Not outsourced,13,16.2973432494416,18.92255513056618,18.37030672963021,13,16.2973432494416,100
21,Transportation And Storage,Managers And Proprietors In Other Services,Not outsourced,1,1.6047103360560393,9.668508287292818,9.668508287292818,1,1.6047103360560393,100
21,Transportation And Storage,"Managers In Logistics, Warehousing And Transport",Not outsourced,12,13.047513996542287,21.577053376518155,20.815839580142892,15,18.740334895910824,69.6226298463283
21,Transportation And Storage,"Managers In Logistics, Warehousing And Transport",Outsourced,3,5.692820899368535,17.813505217925105,13.726384131837694,15,18.740334895910824,30.37737015367169
21,Transportation And Storage,Mobile Machine Drivers And Operatives,Not outsourced,6,7.349701668955189,12.824292207349297,11.257871919604426,8,8.810169918572521,83.42292755854173
21,Transportation And Storage,Mobile Machine Drivers And Operatives,Outsourced,2,1.4604682496173331,14.92743707796194,14.871672172449594,8,8.810169918572521,16.577072441458284
21,Transportation And Storage,Other Administrative Occupations,Not outsourced,11,9.357207668352835,13.499350511500227,13.215722177448983,16,14.845676869743755,63.029848692337495
21,Transportation And Storage,Other Administrative Occupations,Outsourced,5,5.488469201390921,11.837476979742172,10.271743491776464,16,14.845676869743755,36.970151307662505
21,Transportation And Storage,Other Drivers And Transport Operatives,Not outsourced,19,28.727273009946067,27.204349968384708,25.22588766913053,22,34.287190033377414,83.78427331601407
21,Transportation And Storage,Other Drivers And Transport Operatives,Outsourced,3,5.559917023431346,6.140854745827122,6.607164375987478,22,34.287190033377414,16.21572668398593
21,Transportation And Storage,Other Elementary Services Occupations,Not outsourced,1,1.122157759495573,13.75,13.75,1,1.122157759495573,100
21,Transportation And Storage,Plant And Machine Operatives,Not outsourced,1,1.3526833332946588,16.364864864864863,16.364864864864863,1,1.3526833332946588,100
21,Transportation And Storage,Process Operatives,Not outsourced,2,1.6385786720919904,14.229486392469816,14.22948639246982,2,1.6385786720919904,100
21,Transportation And Storage,Production Managers And Directors,Not outsourced,1,0.7660570078087133,12.89134438305709,12.891344383057092,1,0.7660570078087133,100
21,Transportation And Storage,Quality And Regulatory Professionals,Not outsourced,1,0.6190603062198153,17.188459177409452,17.188459177409452,2,1.2381206124396307,50
21,Transportation And Storage,Quality And Regulatory Professionals,Outsourced,1,0.6190603062198153,17.188459177409452,17.188459177409452,2,1.2381206124396307,50
21,Transportation And Storage,Regulatory Associate Professionals,Not outsourced,2,1.2240473263544978,26.454161343664104,26.37699212184444,2,1.2240473263544978,100
21,Transportation And Storage,Road Transport Drivers,Not outsourced,71,84.0087788948025,15.205857067431413,15.420848861594397,90,106.9179881693563,78.57310105922869
21,Transportation And Storage,Road Transport Drivers,Outsourced,19,22.909209274553795,16.79898221605094,14.822315909625667,90,106.9179881693563,21.426898940771306
21,Transportation And Storage,Sales Assistants And Retail Cashiers,Not outsourced,2,1.6557531201331441,13.294834617413581,13.1925547752739,7,5.5441418096063035,29.86491285746389
21,Transportation And Storage,Sales Assistants And Retail Cashiers,Outsourced,5,3.8883886894731594,12.437547063638224,11.306864376907576,7,5.5441418096063035,70.13508714253611
21,Transportation And Storage,"Sales, Marketing And Related Associate Professionals",Not outsourced,1,0.9484773266178472,34.376918354818905,34.376918354818905,3,2.195853735540463,43.194012026689
21,Transportation And Storage,"Sales, Marketing And Related Associate Professionals",Outsourced,2,1.2473764089226154,21.014548309334828,22.045189889513612,3,2.195853735540463,56.80598797331099
21,Transportation And Storage,"Science, Engineering And Production Technicians",Not outsourced,3,2.8389921711938664,26.08746401058283,26.979530286089663,3,2.8389921711938664,100
21,Transportation And Storage,Secretarial And Related Occupations,Not outsourced,3,5.5935887299718345,18.76406793533865,21.687177205047217,4,9.132371041750119,61.25012556322815
21,Transportation And Storage,Secretarial And Related Occupations,Outsourced,1,3.5387823117782844,10.436470588235293,10.436470588235295,4,9.132371041750119,38.74987443677185
21,Transportation And Storage,Shopkeepers And Sales Supervisors,Not outsourced,2,2.0164674404289364,12.11680012194515,11.996669737300325,3,2.674647405393014,75.39189787644685
21,Transportation And Storage,Shopkeepers And Sales Supervisors,Outsourced,1,0.6581799649640776,12.354205033763044,12.354205033763044,3,2.674647405393014,24.608102123553152
21,Transportation And Storage,"Skilled Metal, Electrical And Electronic Trades Supervisors",Not outsourced,1,0.8366778877193667,19.337016574585636,19.337016574585636,1,0.8366778877193667,100
21,Transportation And Storage,Teaching Professionals,Not outsourced,1,0.7845652283868396,17.188459177409452,17.188459177409452,1,0.7845652283868396,100
21,Transportation And Storage,Transport Associate Professionals,Not outsourced,3,2.030203902070408,24.237235199724296,24.046192725839248,4,2.758264146176184,73.604404599353
21,Transportation And Storage,Transport Associate Professionals,Outsourced,1,0.7280602441057761,13.326171475342747,13.326171475342747,4,2.758264146176184,26.395595400646997
21,Transportation And Storage,Vehicle Trades,Not outsourced,4,3.2723987888881525,16.23712144464907,16.840311496342974,4,3.2723987888881525,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Administrative Occupations: Finance,Not outsourced,2,1.8055583120530847,22.951819222537452,24.83624810606563,2,1.8055583120530847,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Administrative Occupations: Office Managers And Supervisors,Not outsourced,3,2.2036849182863554,13.604913142278654,15.469576589810611,3,2.2036849182863554,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Administrative Occupations: Records,Not outsourced,2,1.3942107885730377,17.878075270340464,18.6341897957355,2,1.3942107885730377,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,1,2.9972368434023564,17.77777777777778,17.77777777777778,1,2.9972368434023564,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Assemblers And Routine Operatives,Not outsourced,1,0.7827774444268079,11.466666666666667,11.466666666666667,1,0.7827774444268079,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Business Associate Professionals,Not outsourced,2,1.4287139868914431,16.566543891958254,17.457438060613647,2,1.4287139868914431,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Business, Research And Administrative Professionals",Outsourced,1,1.1032355777139302,22.613136893799876,22.613136893799876,1,1.1032355777139302,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Construction And Building Trades,Outsourced,1,1.07062479032361,13.607530182115818,13.607530182115818,1,1.07062479032361,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Construction Operatives,Not outsourced,1,0.7706144242078602,9.281767955801104,9.281767955801104,1,0.7706144242078602,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Customer Service Occupations,Outsourced,1,0.5998441557540919,10.313075506445673,10.313075506445673,1,0.5998441557540919,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Customer Service Supervisors,Not outsourced,1,0.7145495906949046,22.91794556987927,22.91794556987927,1,0.7145495906949046,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Electrical And Electronic Trades,Not outsourced,1,2.814667623834981,15.2051754261699,15.205175426169902,1,2.814667623834981,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Elementary Cleaning Occupations,Not outsourced,3,2.8560388959744696,13.837729507484955,14.007325886730998,6,6.350625850379961,44.97255803227002
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Elementary Cleaning Occupations,Outsourced,3,3.4945869544054915,11.688773197336733,10.951766481366228,6,6.350625850379961,55.02744196772997
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Elementary Construction Occupations,Not outsourced,2,1.5033419858310442,18.441233413609105,19.968342257390006,2,1.5033419858310442,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Elementary Process Plant Occupations,Not outsourced,1,0.5981020215523755,12.121546961325967,12.121546961325967,1,0.5981020215523755,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Engineering Professionals,Not outsourced,2,2.7799878099019146,19.50563535911602,19.582828198818234,3,3.5149989339599665,79.08929311594429
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Engineering Professionals,Outsourced,1,0.7350111240580521,23.65561694290976,23.655616942909756,3,3.5149989339599665,20.910706884055728
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Functional Managers And Directors,Not outsourced,2,1.4192083841486562,16.25250941549284,17.186863405007482,2,1.4192083841486562,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Information Technology Professionals,Not outsourced,6,4.818705014838711,23.6425785580094,25.471417947623234,6,4.818705014838711,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Information Technology Technicians,Not outsourced,2,1.3153295150910143,16.397267433179035,16.93251923349804,2,1.3153295150910143,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Leisure And Travel Services,Outsourced,1,2.699725676412903,16.11418047882136,16.11418047882136,1,2.699725676412903,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Managers And Proprietors In Agriculture Related Services,Not outsourced,1,0.7432490734827928,22.345303867403313,22.345303867403313,2,1.2761144297403346,58.24313683483934
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Managers And Proprietors In Agriculture Related Services,Outsourced,1,0.53286535625754194,13.635819521178638,13.635819521178638,2,1.2761144297403346,41.756863165160674
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Managers And Proprietors In Other Services,Not outsourced,1,1.5520086078553532,11.469613259668508,11.469613259668508,1,1.5520086078553532,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Metal Forming, Welding And Related Trades",Outsourced,1,1.8784272689672568,12.5,12.5,1,1.8784272689672568,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Mobile Machine Drivers And Operatives,Not outsourced,1,1.4129913251163122,11.19047619047619,11.19047619047619,1,1.4129913251163122,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",NA,Not outsourced,1,1.5278930534129942,16.527364593662934,16.527364593662934,2,3.0557861068259884,50
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",NA,Outsourced,1,1.5278930534129942,16.527364593662934,16.527364593662934,2,3.0557861068259884,50
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Natural And Social Science Professionals,Not outsourced,2,1.9190335135379557,21.235043226928582,20.841281416486527,3,2.3600341247187955,81.31380361996308
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Natural And Social Science Professionals,Outsourced,1,0.44100061118083994,12.157931412075058,12.157931412075058,3,2.3600341247187955,18.686196380036936
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Other Administrative Occupations,Not outsourced,1,1.1493123347623564,25.782995702885206,25.782995702885206,3,3.2869926991178318,34.96546661240868
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Other Administrative Occupations,Outsourced,2,2.137680364355475,12.715699815837937,13.669228239993942,3,3.2869926991178318,65.03453338759131
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Plant And Machine Operatives,Not outsourced,1,1.408887558345226,20.053202373644364,20.053202373644364,1,1.408887558345226,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Process Operatives,Outsourced,1,2.814667623834981,11.975,11.974999999999998,1,2.814667623834981,100
