ID,Sex,Age,Agegender_recode_useforquota,Region,Employment_Status,Is_an_employee,Consent_1_Ethnicity,Consent_2_TU,Consent_3_Health,Ethnicity,Has_Degree,TradeUnion,D6_Children_2,D6_Children_3,D6_Children_4,D6_Children_5,D6_Children_6,D6_Children_7,D6_Children_8,Has_Second_Job,Who_Pays_You,Job_Security,Work_Circumstance_Agency,Work_Circumstance_Contract,Work_Circumstance_Seasonal,Work_Circumstance_Trainee,Work_Circumstance_Other,Work_Circumstance_Other_TEXT,Org_Size,Is_Supervisor,Job_Title_TEXT,Main_Activity_TEXT,Employer_Activity_TEXT,Employer_Activity_SIC,Biz_Type,Non_Private_Biz_Type,Non_Private_Biz_Type_TEXT,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q2,Q2_3_other,Q3v3a,Q3v3b,Q3v3c,Q3v3d,D7_Disability1,D8_Disability2,INCOME_FREQ,INCOME_OPEN_1,INCOME_OPEN_2,INCOME_CLOSED_ANNUAL,INCOME_CLOSED_MONTHLY,INCOME_CLOSED_WEEKLY,INCOME_CLOSED_HOURLY,HOURS,BORNUK,NatRepemployees,NatRepemployeesGraduate,unit_code,UnitOccupation,smg_code,MajorsubgroupOccupation,major_code,Majorgroupcode,SectorCode,SectorName,sum_true,outsourced,likely_agency,high_indicators,outsourcing_group,outsourcing_status
f5d2293c-a3dc-4eb3-a0e4-01c188a31635,2,47,9,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,2,Retail assistant,Till operator,Clothing and food,7,1,NA,,2,2,1,2,2,1,1,,3,NA,NA,3,2,NA,2,1400,NA,NA,NA,NA,NA,26,1,3.0881370390790854,1.394946916764662,711,84,71,18,7,9,7,23,2,0,0,0,not_outsourced,Not outsourced
f5e27cef-7eb1-4031-9c0f-1e23dbd56c97,2,27,8,7,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,1,Operating department practitioner,NHS Healthcare,Hospital,17,2,2,,2,1,1,2,2,2,1,,3,NA,NA,3,1,1,2,1500,NA,NA,NA,NA,NA,26.5,1,0.7896232657732609,0.7910073914651626,223,66,22,12,2,8,18,11,2,0,0,0,not_outsourced,Not outsourced
f5e888a9-7846-47ec-9328-1a8f93eae468,1,25,3,10,1,1,1,1,1,13,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,2,2,IT consultant,IT support and implementation,Managed IT and Security,13,1,NA,,2,1,2,1,2,2,1,,3,NA,NA,3,2,NA,1,40000,NA,NA,NA,NA,NA,37.5,1,1.985870509129957,1.9605827847054358,213,46,21,20,2,8,13,18,2,0,0,0,not_outsourced,Not outsourced
f5ea6f8a-a63e-4b72-a9a5-5160d3cfb587,1,39,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Software engineer,software development,healthcare software,13,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,87000,NA,NA,NA,NA,NA,37.5,1,0.9483097567251063,0.9704298365427411,213,46,21,20,2,8,13,18,0,0,0,0,not_outsourced,Not outsourced
f5f870cc-daf2-4fd2-a1d7-cde1e71c11d6,1,18,2,7,1,1,1,1,1,7,1,1,2,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,4,1,Quality assurance,Inspection and specifications,Materials,6,1,NA,,2,2,1,1,2,2,2,,3,NA,NA,3,2,NA,2,NA,0,NA,8,NA,NA,38,5,0.3415627914779605,0.341136914550029,248,80,24,3,2,8,6,7,2,0,0,0,not_outsourced,Not outsourced
f5f93efd-4f4d-4998-8bef-99b61dce4880,4,24,11,3,1,1,2,2,2,NA,2,NA,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,6,2,Customer service,Chat,Gambling,22,2,1,,2,2,2,2,2,2,1,,3,NA,NA,3,NA,NA,2,NA,0,NA,12,NA,NA,36,1,0.8924190268551919,0.9241667721725936,721,23,72,8,7,9,19,6,0,0,0,0,not_outsourced,Not outsourced
f5fef496-3dbe-4940-83bf-5317730c0071,1,18,2,10,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,IT manager,Manage IT department,IT company,21,1,NA,,2,1,1,2,2,2,1,,3,NA,NA,3,2,NA,2,30000,NA,NA,NA,NA,NA,35,1,0.7706144242078602,0.7788111103799845,213,46,21,20,2,8,20,17,2,0,0,0,not_outsourced,Not outsourced
f601e74e-e23b-4c6d-b074-4299bdd834ba,2,12,7,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,2,Senior content and outreach executive,write content,search engine marketing,7,1,NA,,2,1,2,2,2,2,1,,3,NA,NA,3,2,NA,1,NA,0,6,NA,NA,NA,35,1,0.7823157594840583,0.765310577142799,313,47,31,19,3,2,7,23,1,0,0,0,not_outsourced,Not outsourced
f6029e67-e5f7-42a1-864c-ac153115672e,1,28,3,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Aircraft fitter,Build aeroplane structures,Aircraft parts manufacture,3,1,NA,,2,1,2,2,2,1,1,,3,NA,NA,3,1,2,2,2800,NA,NA,NA,NA,NA,36,1,0.7713592532476921,1.2699820564196878,523,99,52,24,5,10,3,13,2,0,0,0,not_outsourced,Not outsourced
f6089eb7-c644-4e5f-8e8d-364d72fead73,2,26,8,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,,1,2,Counsellor,Counselling,Counselling,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,469,NA,NA,NA,NA,NA,8,1,1.031857984913014,1.056780656590536,322,103,32,11,3,2,18,11,0,0,0,0,not_outsourced,Not outsourced
f60b5edd-5073-45c3-8487-2c1190bd0ab5,2,19,7,6,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,5,2,Office administrator,Admin work,Travel & tourism,9,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,NA,0,NA,12,NA,NA,40,3,0.7590548208567837,0.761104147065708,415,67,41,1,4,1,9,1,0,0,0,0,not_outsourced,Not outsourced
f610ddbc-9d20-4de5-9b8b-a5ec2353db25,2,44,9,12,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,5,2,Admin,Sales,Health care,17,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1000,NA,NA,NA,NA,NA,25,1,2.345259312390875,1.040603905513783,415,67,41,1,4,1,18,11,0,0,0,0,not_outsourced,Not outsourced
f6116757-b2ec-4e5e-a472-bdd2cd658795,2,45,9,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,1,Dental nurse,Dentistry,Dentistry,17,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,25000,NA,NA,NA,NA,NA,24,1,0.6956854501449969,0.704692888535706,613,15,61,4,6,3,18,11,1,0,0,0,not_outsourced,Not outsourced
f61976e1-5088-434f-aaf3-1d90777ba2cf,1,23,3,12,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,,9,2,Retail assistant,Distribution,Distribution,8,2,2,,2,1,1,2,2,1,1,,1,3,NA,NA,2,NA,3,NA,0,NA,NA,4,NA,40,1,0.8130768576033626,1.3293573105557197,711,84,71,18,7,9,8,21,3,1,0,0,outsourced,Outsourced
f6216a69-bf70-4208-b7f5-aae5af65d29e,1,20,2,11,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,2,Cleaner,Cleaning,Cleaning,22,1,NA,,2,2,2,1,2,1,2,,3,NA,NA,3,2,NA,2,1600,NA,NA,NA,NA,NA,45,1,1.4556646739761308,1.4244058166558435,922,30,92,9,9,4,14,4,2,0,0,0,not_outsourced,Not outsourced
f623dece-b282-4e46-91f3-68c6eebe4eac,2,47,9,11,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,3,NA,NA,NA,NA,NA,,7,2,Driver,Drive,Nhs,17,2,6,,2,2,2,2,2,2,2,,3,NA,NA,3,2,NA,2,1300,NA,NA,NA,NA,NA,25,1,2.4934609383806987,1.0755601900745924,821,83,82,27,8,7,18,11,0,0,0,0,not_outsourced,Not outsourced
f638654f-b0ac-4122-acd8-69b97d7095a0,2,26,8,5,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Manager,Medicines,GP surgery,17,1,NA,,2,2,1,1,2,2,1,,3,NA,NA,3,2,NA,2,2000,NA,NA,NA,NA,NA,35,8,0.8087309930258724,0.8018184569942294,113,40,11,6,1,5,18,11,2,0,0,0,not_outsourced,Not outsourced
f63bf1ec-b9cf-4a0c-8749-dca05a7a0d7b,2,34,8,11,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,6,2,Admin Assistant,Admin work to support school staff and parents,Primary Education,16,2,4,,1,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,2080,NA,NA,NA,NA,NA,41.25,1,0.6179598783809882,1.0356119029002828,415,67,41,1,4,1,17,8,1,0,0,0,not_outsourced,Not outsourced
f63fd9dc-7cc5-4226-bf02-1d0565d709bf,2,29,8,11,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,,6,1,Student Services Manager,Education,Secondary education,16,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1800,NA,NA,NA,NA,NA,38,1,0.8331552475741444,0.8148203994069453,231,95,23,25,2,8,17,8,0,0,0,0,not_outsourced,Not outsourced
f643b6ef-283e-4dbf-949b-32393ec11aac,2,37,9,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,3,2,Secretary,Office duties,Funerals,21,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,1,2,1,32000,NA,NA,NA,NA,NA,45,1,0.6200591488178262,1.394946916764662,421,88,42,21,4,1,20,17,1,0,0,0,not_outsourced,Not outsourced
f64ae7bd-0baa-488a-b520-a96c3ae88d10,1,45,4,9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,2,electrical technician,wire machines from build,bespoke engineering machines,3,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,24000,NA,NA,NA,NA,NA,32,1,1.0036688243360112,0.9982213836320855,311,87,31,19,3,2,3,13,0,0,0,0,not_outsourced,Not outsourced
f6651c59-860c-4677-b5ee-862d7818e501,1,23,3,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Sales assistant,Retail,Food,7,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,27000,NA,NA,NA,NA,NA,43,1,0.6902397515227108,0.690182545869703,711,84,71,18,7,9,7,23,1,0,0,0,not_outsourced,Not outsourced
f66e7fc0-9f5f-402c-aa80-2ad589a75ace,1,22,3,8,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Director,IT,Hardwares,10,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,140000,NA,NA,NA,NA,NA,35,1,0.7531244460647682,0.7517930821163219,113,40,11,6,1,5,10,12,0,0,0,0,not_outsourced,Not outsourced
f6710080-f5b2-4725-bec7-fe38d29b178d,1,9,1,11,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,,6,2,IT Technician,Support with IT Problems,Education,16,2,7,,2,2,2,2,2,2,2,,3,NA,NA,3,1,1,2,1400,NA,NA,NA,NA,NA,37.5,1,1.4556646739761308,1.4244058166558435,313,47,31,19,3,2,17,8,0,0,0,0,not_outsourced,Not outsourced
f674c66e-73ee-49ee-82ec-0d0fc1aba41c,2,28,8,7,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Police officer,Sergeant,Law enforcement,15,2,3,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,40000,NA,NA,NA,NA,NA,30,1,0.7896232657732609,0.7910073914651626,331,78,33,17,3,2,16,19,0,0,0,0,not_outsourced,Not outsourced
f67737c5-4ed6-4832-bcef-bb4348a9a0ff,1,32,3,6,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,,7,1,refuse driver,local government,local area,21,2,4,,2,2,2,2,2,1,1,,3,NA,NA,1,2,NA,1,27000,NA,NA,NA,NA,NA,37,1,0.8118005760186879,1.3194785059361587,821,83,82,27,8,7,20,17,1,0,1,0,likely_agency,Outsourced
f68e4917-6314-4f66-a0b1-0d1a7fd0d590,1,33,3,7,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,2,2,Precision engineer,Engineering,Metal machining,3,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,30000,NA,NA,NA,NA,NA,42,1,2.840632584952531,1.3338581429752192,522,61,52,24,5,10,3,13,1,0,0,0,not_outsourced,Not outsourced
f6a61efc-5049-4432-a9d4-391096f65682,1,16,2,11,1,1,1,1,1,11,1,2,1,1,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,,4,2,Delivery Expert,Deliver food,Food,9,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,2,1600,NA,NA,NA,NA,NA,35,2,0.6946169831732025,0.6773574033266901,821,83,82,27,8,7,9,1,1,0,0,0,not_outsourced,Not outsourced
f6a93003-82ae-46a0-880b-a9fc598f1f4c,2,17,7,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,2,SOCIAL PRESCRIBER,Support patients with social issues,Go federation,17,2,4,,2,2,2,2,2,2,1,,3,NA,NA,3,1,3,1,32000,NA,NA,NA,NA,NA,38,1,0.7590548208567837,0.761104147065708,246,104,24,3,2,8,18,11,0,0,0,0,not_outsourced,Not outsourced
f6ade6e9-36f3-4f2f-93d9-a01ffbf37531,2,28,8,7,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,8,2,Teacher,Teach,Secondary education,16,2,5,,1,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,NA,0,12,NA,NA,NA,20,1,0.7896232657732609,0.7910073914651626,231,95,23,25,2,8,17,8,1,0,0,0,not_outsourced,Not outsourced
f6aff09b-6993-47b4-aabc-d50ac2423a42,1,31,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Police officer,Deal with the public,Police,15,2,3,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,53000,NA,NA,NA,NA,NA,40,9,0.9103070520979906,0.9321281207939172,331,78,33,17,3,2,16,19,1,0,0,0,not_outsourced,Not outsourced
f6c7376d-0142-433f-9579-a2c5aee3717a,2,37,9,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,1,2,dental nurse,run dental practice,dentistry,17,1,NA,,2,2,2,1,2,1,1,,3,NA,NA,3,2,NA,2,1500,NA,NA,NA,NA,NA,36.5,1,0.48597874755070214,1.0583976697658988,613,15,61,4,6,3,18,11,2,0,0,0,not_outsourced,Not outsourced
f6c88367-c96f-4dd3-ab92-27ef6e03a612,1,39,4,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,7,2,IPC compounder,Make the syrup for soft drinks.,Soft Drinks,3,1,NA,,1,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,34242,NA,NA,NA,NA,NA,40,1,1.7910036460875485,1.014289365042328,816,77,81,16,8,7,3,13,1,0,0,0,not_outsourced,Not outsourced
f6d79f42-8056-495a-b6ac-926110f45593,2,35,8,1,2,1,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,5,2,Foh and children’s chaperone at a theatre,Foh and chaperone,Entertainment,18,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,4,NA,0,NA,NA,NA,13,20,1,1.031857984913014,1.056780656590536,613,15,61,4,6,3,19,6,0,0,0,0,not_outsourced,Not outsourced
f6dcb917-15fe-405c-b40d-d5739b5478d4,1,48,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Housing Officer,Social housing,Provide social housing,14,2,9,Housing Assistance,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,29000,NA,NA,NA,NA,NA,37,1,0.741090446748019,0.7225137726717797,322,103,32,11,3,2,14,4,1,0,0,0,not_outsourced,Not outsourced
f6ed72f6-4378-4e49-9553-99f1c95bd5cf,1,33,3,9,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,,2,1,Helpdesk Manager,Support Issue's and logging support issue's.,Sfotware develppmemy,8,1,NA,,1,1,1,1,1,1,2,,1,3,NA,NA,2,NA,1,32000,NA,NA,NA,NA,NA,38,1,0.9634476522936545,0.9588227684509147,414,3,41,1,4,1,8,21,6,0,0,0,not_outsourced,Not outsourced
f6f4b6b5-2d61-43d9-b70f-ec57987835c1,1,24,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Civil Servant,Compliance,Tax,15,2,3,,2,2,2,2,2,2,1,,3,NA,NA,3,1,2,1,NA,0,12,NA,NA,NA,37,1,0.7713592532476921,1.2699820564196878,411,2,41,1,4,1,16,19,0,0,0,0,not_outsourced,Not outsourced
f6f637d2-5eab-48b7-ac13-4c2354b3b574,2,18,7,2,1,1,1,2,1,1,2,NA,2,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Care worker,Care for elderly,Health care,17,1,NA,,1,2,2,1,2,1,1,,3,NA,NA,3,2,NA,2,NA,0,NA,12,NA,NA,40,1,1.0565092615119964,1.0730084661685455,613,15,61,4,6,3,18,11,3,0,0,0,not_outsourced,Not outsourced
f709faf1-e06d-4d7f-b98c-357835ef9006,1,34,3,10,1,1,1,1,1,13,1,2,1,1,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Manager,operations manager - manage team of 10,industrial manufacturing company,3,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,3,NA,1,NA,0,8,NA,NA,NA,40,1,1.985870509129957,1.9605827847054358,113,40,11,6,1,5,3,13,0,0,0,0,not_outsourced,Not outsourced
f70c34ce-5ccb-4005-8fd4-2f53e200eb5b,2,26,8,12,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Financial Accountant,Accounts,Advertising,21,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,NA,0,NA,6,NA,NA,30,1,0.7836357381678216,0.7883382982558732,242,38,24,3,2,8,13,18,0,0,0,0,not_outsourced,Not outsourced
f710f37c-9de7-4e26-8983-6441e3147552,1,18,2,7,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,8,1,Assistant manager travel agent,Managing team and booking holidays,Travek agebt,21,2,1,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,1,NA,0,5,NA,NA,NA,37.5,1,1.379606858484692,1.3827777633461387,122,55,12,15,1,5,14,4,1,0,0,0,not_outsourced,Not outsourced
f715029f-6d25-4179-801b-d16436e9606b,1,35,3,7,1,1,1,1,1,15,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,9,1,Electrical engineering advisor,Mechanical and electrical engineering,Environment,13,2,3,,2,2,1,2,2,1,1,,3,NA,NA,3,2,NA,1,37460,NA,NA,NA,NA,NA,37,8,0.5299621584687334,0.5259848791455922,212,36,21,20,2,8,13,18,2,0,0,0,not_outsourced,Not outsourced
f715644a-f0e3-4934-8fdc-af9c69139521,2,23,8,11,1,1,2,2,2,NA,1,NA,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,8,2,admin assistant,admin,healthcare,17,2,6,,2,2,2,2,2,2,1,,3,NA,NA,3,NA,NA,1,35000,NA,NA,NA,NA,NA,37.5,9,0.7407107790971387,0.7997112403508411,415,67,41,1,4,1,18,11,0,0,0,0,not_outsourced,Not outsourced
f716e9d8-c1ff-49a5-8440-4e4286cd301e,1,23,3,12,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,1,Physiotherpaist,NHS management,Health,13,2,6,,2,2,1,2,2,2,1,,3,NA,NA,3,2,NA,1,57500,NA,NA,NA,NA,NA,37.5,1,0.6913249198631904,0.6953498740920298,222,97,22,12,2,8,18,11,1,0,0,0,not_outsourced,Not outsourced
f717be0a-56ac-46e3-b73a-1ee9d25babd8,1,53,5,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,,7,2,Module leader,Teach and supervise Higher Education studies,Higher Education,16,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,30000,NA,NA,NA,NA,NA,40,1,0.741090446748019,0.7225137726717797,231,95,23,25,2,8,17,8,0,0,0,0,not_outsourced,Not outsourced
f71e7277-dc23-4d22-8004-ad201bcbe90f,2,28,8,5,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,,6,2,Project Officer,Projects,Financial services,11,1,NA,,2,2,2,2,2,2,2,,3,NA,NA,3,2,NA,2,2800,NA,NA,NA,NA,NA,20,1,0.8087309930258724,0.8018184569942294,354,12,35,2,3,2,11,10,0,0,0,0,not_outsourced,Not outsourced
f7209913-a439-4dfb-8d37-9011cbf7f911,2,22,8,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,7,2,Sales Support,Document preparation and authorising payments,Asset Finance,11,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,1,2,1,34338,NA,NA,NA,NA,NA,37.5,1,0.5981020215523755,1,415,67,41,1,4,1,11,10,0,0,0,0,not_outsourced,Not outsourced
f7277348-e1ad-44aa-b0c4-f874173e081b,1,14,2,10,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,9,1,computer software,code,softwares,21,1,NA,,1,1,1,1,1,2,1,,3,NA,NA,2,2,NA,2,NA,0,NA,12,NA,NA,37,1,0.7706144242078602,0.7788111103799845,213,46,21,20,2,8,10,12,5,0,0,1,high_indicators,Outsourced
f7308adc-3a2b-40c7-8022-78432fa08ded,1,30,3,10,1,1,1,1,1,10,1,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Accounts Payable,"Processing invoices, Making payments, processing employees expenses, dealing with internal & external invoice related queries, month end & year end reporting etc",It’s Cinema,22,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,2,1890,NA,NA,NA,NA,NA,37.5,1,1.3552386545438169,1.3810550275052353,412,1,41,1,4,1,10,12,0,0,0,0,not_outsourced,Not outsourced
f7330245-e969-4910-af6b-0633c51be838,2,34,8,6,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Customer service,Customer service,Transport,14,1,NA,,2,2,1,2,2,2,2,,1,3,NA,NA,2,NA,1,24000,NA,NA,NA,NA,NA,40,1,0.5803183910329621,0.9945081751495464,721,23,72,8,7,9,8,21,1,0,0,0,not_outsourced,Not outsourced
f73641f5-6da7-410c-a939-19f1f2f6fb36,1,9,1,12,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,,3,1,Banker,Bank statements,Banks,11,1,NA,,2,2,1,1,1,1,2,,3,NA,NA,1,2,NA,2,NA,0,NA,5,NA,NA,20,1,1.3691456239847926,1.3781118616391173,113,40,11,6,1,5,11,10,4,0,0,0,not_outsourced,Not outsourced
f737fc55-200c-4861-8bcd-71d341ad1aaa,2,9,6,12,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,,6,1,Customer service manager,Virtual conferences,Virtual IPO’s and roadshows,10,1,NA,,2,2,1,2,2,2,2,,3,NA,NA,3,2,NA,1,33000,NA,NA,NA,NA,NA,40,1,0.760248177597634,0.7668024582774281,414,3,41,1,4,1,10,12,1,0,0,0,not_outsourced,Not outsourced
f7405c5a-b4b9-484e-800a-e511ab8ba181,2,9,6,10,2,1,1,2,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,3,2,Retail,Stack shelves,Retail,7,1,NA,,2,2,2,2,1,2,2,,2,NA,3,NA,1,2,3,200,NA,NA,NA,NA,NA,20,7,1.043037996079458,1.0562462113811453,711,84,71,18,7,9,7,23,1,0,0,0,not_outsourced,Not outsourced
f740ec00-7544-4cd3-ba31-921f6f8e3867,1,34,3,7,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,5,2,Area Sales Manager,External sales,Manufacture double sided tapes,3,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,32000,NA,NA,NA,NA,NA,36,1,0.8192893360459952,1.3338581429752192,355,86,35,2,3,2,3,13,0,0,0,0,not_outsourced,Not outsourced
f741bddd-0b96-4648-8782-810504ef4c6d,1,43,4,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,2,2,System Analyst,System admministration,IT services,13,1,NA,,1,1,1,1,2,2,1,,1,3,NA,NA,2,NA,1,36950,NA,NA,NA,NA,NA,37.5,9,0.6370296541284283,0.995296936940035,213,46,21,20,2,8,10,12,4,1,0,0,outsourced,Outsourced
f74f8d89-74dc-4f0a-8581-2d29cbbf8871,2,25,8,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Children’s safeguarding Nurse,Safeguard children,Nhs hospital,17,2,6,,2,2,2,2,1,2,1,,3,NA,NA,3,1,2,1,34000,NA,NA,NA,NA,NA,30,1,0.8063821864076481,0.7868045172642011,223,66,22,12,2,8,18,11,1,0,0,0,not_outsourced,Not outsourced
f751fb18-6960-4731-a296-b267a34116df,2,21,8,11,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,9,2,Risk manager,Manage risk,Insurance,11,1,NA,,2,2,2,2,2,2,1,,3,NA,NA,3,2,NA,1,42000,NA,NA,NA,NA,NA,37,1,0.6179598783809882,1.0356119029002828,244,11,24,3,2,8,11,10,0,0,0,0,not_outsourced,Not outsourced
f75f4486-8703-496b-9916-f8288c937cb5,2,29,8,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,,6,1,Product manager,Clothing and footwear,Agriculture,1,1,NA,,2,2,2,2,2,1,1,,3,NA,NA,3,2,NA,2,2100,NA,NA,NA,NA,NA,40,1,3.3435947314650183,1.3431360180924388,355,86,35,2,3,2,1,5,1,0,0,0,not_outsourced,Not outsourced
